0.90035,0.98936,0.91902,0.96157,0.88515,0.87299,0.98676,0.78615,0.97373,0.88341,0.82262,0.84086,0.34933,0.63678,0.60378,0.49088,0.48741,0.30504,0.67673,0.78789,0.69931,0.74533,0.67065,0.55775,0.69409,0.64894,0.71407,0.75662,0.67759,0.58033,0.65588,0.66978,0.72536,0.72449,0.75315,0.67412,0.5482,0.57859,0.55688,0.35975,0.51433,0.35541,0.45267,0.4987,0.38406,0.59422,0.48914,0.48307
0.98936,0.90035,0.80612,0.8591,0.79744,0.78267,0.92076,0.63591,0.86604,0.79049,0.71841,0.75228,0.48046,0.72102,0.70538,0.6307,0.61941,0.4822,0.7436,0.83044,0.75836,0.78354,0.74446,0.67499,0.7271,0.66544,0.72623,0.76444,0.71233,0.62983,0.68888,0.69757,0.74186,0.74794,0.76096,0.69844,0.71494,0.71146,0.69062,0.53604,0.67933,0.53865,0.62896,0.66109,0.5812,0.71667,0.65936,0.6472
0.91902,0.80612,0.90035,0.95897,0.87907,0.85823,0.98415,0.7792,0.96591,0.87386,0.80525,0.81915,0.33456,0.59249,0.54038,0.43617,0.39362,0.27725,0.62549,0.77573,0.64286,0.70973,0.61073,0.49957,0.68194,0.54472,0.56036,0.64459,0.59857,0.41533,0.54907,0.57772,0.62288,0.65241,0.68628,0.57599,0.33977,0.31285,0.15827,0.067955,0.23383,0.11659,0.16522,0.19996,0.13048,0.24164,0.18954,0.22254
0.96157,0.8591,0.95897,0.90035,0.80352,0.80178,0.94768,0.70799,0.91468,0.82175,0.75488,0.76791,0.19127,0.36843,0.28506,0.20604,0.19648,0.11138,0.36322,0.67846,0.39188,0.54559,0.40925,0.2373,0.60204,0.45007,0.48654,0.58294,0.42922,0.31546,0.39883,0.41359,0.49175,0.52996,0.58641,0.47264,0.60899,0.58988,0.37104,0.2703,0.42141,0.29201,0.38146,0.44399,0.34412,0.52736,0.41099,0.3997
0.88515,0.79744,0.87907,0.80352,0.90035,0.87125,0.99023,0.78441,0.97894,0.87733,0.82436,0.83739,0.40143,0.63157,0.53517,0.4492,0.36756,0.25206,0.60551,0.77312,0.6498,0.71581,0.6168,0.45354,0.64546,0.51693,0.56904,0.68281,0.44485,0.33891,0.43096,0.47178,0.53951,0.57686,0.62028,0.49436,0.53343,0.5152,0.41272,0.21646,0.30156,0.17738,0.28767,0.3198,0.25727,0.40404,0.29809,0.30677
0.87299,0.78267,0.85823,0.80178,0.87125,0.90035,0.99544,0.78962,0.98068,0.91554,0.8261,0.8452,0.30851,0.54299,0.46049,0.32935,0.24772,0.12006,0.49349,0.74967,0.54993,0.66023,0.51346,0.36149,0.63417,0.50999,0.55254,0.64373,0.44312,0.28419,0.37538,0.4327,0.52822,0.54733,0.60638,0.46483,0.6142,0.5977,0.45962,0.27812,0.40838,0.24251,0.32501,0.36409,0.27204,0.47004,0.37017,0.3858
0.98676,0.92076,0.98415,0.94768,0.99023,0.99544,0.90035,0.5178,0.84954,0.7627,0.65328,0.70104,0.30069,0.53691,0.45614,0.33543,0.2868,0.17304,0.42228,0.72275,0.52909,0.64633,0.50304,0.33196,0.57425,0.42835,0.49609,0.59683,0.39449,0.23556,0.30417,0.34672,0.43443,0.47699,0.5343,0.3832,0.68367,0.67152,0.56991,0.37191,0.50217,0.33804,0.38493,0.41185,0.36583,0.56817,0.46222,0.43878
0.78615,0.63591,0.7792,0.70799,0.78441,0.78962,0.5178,0.90035,0.99891,0.98589,0.93986,0.95549,0.15219,0.34151,0.28072,0.18346,0.14264,0.060139,0.23209,0.55515,0.26075,0.42662,0.28941,0.17477,0.36496,0.27464,0.33109,0.43791,0.22775,0.13135,0.16348,0.13309,0.25814,0.29548,0.35193,0.2208,0.73057,0.73491,0.69149,0.47438,0.62636,0.51086,0.50391,0.5673,0.44138,0.67325,0.59075,0.57165
0.97373,0.86604,0.96591,0.91468,0.97894,0.98068,0.84954,0.99891,0.90035,0.81394,0.73665,0.7601,0.29896,0.54125,0.47785,0.3337,0.27898,0.15132,0.47351,0.72362,0.4353,0.61594,0.46135,0.31112,0.57946,0.50043,0.56557,0.65154,0.43356,0.29983,0.37451,0.34846,0.42575,0.45441,0.55601,0.40578,0.68802,0.6967,0.62375,0.38841,0.57078,0.42054,0.45093,0.49522,0.3363,0.57512,0.48567,0.49783
0.88341,0.79049,0.87386,0.82175,0.87733,0.91554,0.7627,0.98589,0.81394,0.90035,0.82002,0.83912,0.52215,0.70625,0.68454,0.61507,0.51607,0.35888,0.70452,0.80786,0.69496,0.73144,0.65849,0.53083,0.46917,0.32154,0.37972,0.50912,0.30938,0.18519,0.25554,0.24598,0.2538,0.22601,0.34585,0.21385,0.74273,0.7462,0.70365,0.54212,0.68107,0.5317,0.60465,0.6333,0.49262,0.65762,0.56296,0.58728
0.82262,0.71841,0.80525,0.75488,0.82436,0.8261,0.65328,0.93986,0.73665,0.82002,0.90035,0.9251,0.39535,0.63851,0.56644,0.43704,0.41967,0.26509,0.61333,0.76878,0.63244,0.68975,0.55167,0.28159,0.5508,0.39101,0.44572,0.56209,0.39796,0.25988,0.32848,0.34238,0.4023,0.38754,0.3502,0.25119,0.54646,0.52649,0.43183,0.27551,0.38059,0.26769,0.31372,0.34759,0.22167,0.40664,0.23122,0.18867
0.84086,0.75228,0.81915,0.76791,0.83739,0.8452,0.70104,0.95549,0.7601,0.83912,0.9251,0.90035,0.42749,0.6637,0.6003,0.50478,0.48393,0.32241,0.64025,0.77833,0.6663,0.71754,0.60117,0.37885,0.72188,0.63938,0.68715,0.74012,0.63765,0.52128,0.59509,0.59162,0.66283,0.66804,0.67586,0.46657,0.79396,0.79483,0.76617,0.70278,0.75923,0.69583,0.72883,0.74099,0.69236,0.76357,0.7132,0.66717
0.34933,0.48046,0.33456,0.19127,0.40143,0.30851,0.30069,0.15219,0.29896,0.52215,0.39535,0.42749,0.90035,0.93031,0.88428,0.84607,0.88254,0.93812,0.97026,0.92423,0.95202,0.92162,0.94333,0.83391,0.62462,0.55862,0.51867,0.73317,0.40491,0.64112,0.49001,0.40751,0.52388,0.62115,0.54386,0.61246,0.016717,0.022796,0.049718,0.032349,0.10356,0.057534,0.031481,0.084455,0.028875,0.088797,0.027139,0.029744
0.63678,0.72102,0.59249,0.36843,0.63157,0.54299,0.53691,0.34151,0.54125,0.70625,0.63851,0.6637,0.93031,0.90035,0.8617,0.83304,0.86778,0.92336,0.9581,0.9112,0.93552,0.88776,0.9277,0.81481,0.37277,0.26162,0.20951,0.52041,0.1548,0.33717,0.21298,0.17217,0.21211,0.32675,0.24946,0.31719,0.064481,0.11832,0.16088,0.11485,0.26422,0.18259,0.11311,0.27117,0.091403,0.22688,0.062744,0.079244
0.60378,0.70538,0.54038,0.28506,0.53517,0.46049,0.45614,0.28072,0.47785,0.68454,0.56644,0.6003,0.88428,0.8617,0.90035,0.84433,0.91294,0.94507,0.97807,0.93205,0.95462,0.92857,0.94855,0.83218,0.52562,0.45528,0.26943,0.62723,0.17998,0.42401,0.28593,0.24338,0.30764,0.44746,0.32414,0.4162,0.092271,0.097482,0.12961,0.095745,0.19388,0.16175,0.090534,0.24685,0.074902,0.20864,0.053191,0.055797
0.49088,0.6307,0.43617,0.20604,0.4492,0.32935,0.33543,0.18346,0.3337,0.61507,0.43704,0.50478,0.84607,0.83304,0.84433,0.90035,0.93726,0.96678,0.98762,0.95376,0.96939,0.95636,0.97199,0.85736,0.65415,0.64807,0.47959,0.72015,0.33022,0.59336,0.44051,0.39014,0.5013,0.62809,0.49696,0.59944,0.11572,0.15046,0.14003,0.10009,0.2234,0.2069,0.11919,0.29027,0.075771,0.23296,0.061007,0.067086
0.48741,0.61941,0.39362,0.19648,0.36756,0.24772,0.2868,0.14264,0.27898,0.51607,0.41967,0.48393,0.88254,0.86778,0.91294,0.93726,0.90035,0.9416,0.9772,0.92683,0.95289,0.93118,0.95028,0.82957,0.4657,0.46743,0.28246,0.53257,0.13656,0.25901,0.18432,0.16001,0.19909,0.32067,0.2564,0.35454,0.018454,0.028007,0.01498,0.0054277,0.034954,0.0097699,0.0028224,0.030612,0.001954,0.014112,0.0010855,0.0071646
0.30504,0.4822,0.27725,0.11138,0.25206,0.12006,0.17304,0.060139,0.15132,0.35888,0.26509,0.32241,0.93812,0.92336,0.94507,0.96678,0.9416,0.90035,0.94941,0.86952,0.91989,0.8782,0.91641,0.79223,0.58207,0.57338,0.38667,0.66457,0.1904,0.37799,0.25293,0.21559,0.31198,0.42314,0.34325,0.4518,0.039297,0.047981,0.03756,0.021059,0.051455,0.033218,0.010638,0.050586,0.0045593,0.041902,0.008033,0.013244
0.67673,0.7436,0.62549,0.36322,0.60551,0.49349,0.42228,0.23209,0.47351,0.70452,0.61333,0.64025,0.97026,0.9581,0.97807,0.98762,0.9772,0.94941,0.90035,0.82783,0.85649,0.83652,0.85041,0.75402,0.63504,0.60725,0.43964,0.69323,0.21125,0.43009,0.22427,0.21733,0.35106,0.51172,0.40317,0.50564,0.1878,0.22861,0.21472,0.12701,0.23643,0.19214,0.061876,0.21906,0.068823,0.23904,0.074034,0.080113
0.78789,0.83044,0.77573,0.67846,0.77312,0.74967,0.72275,0.55515,0.72362,0.80786,0.76878,0.77833,0.92423,0.9112,0.93205,0.95376,0.92683,0.86952,0.82783,0.90035,0.93639,0.88689,0.92597,0.80873,0.70886,0.70017,0.58901,0.75575,0.34064,0.60986,0.41446,0.28854,0.47872,0.61767,0.51954,0.60812,0.36235,0.44833,0.47525,0.29288,0.51259,0.42488,0.20777,0.46396,0.18606,0.45701,0.17043,0.19561
0.69931,0.75836,0.64286,0.39188,0.6498,0.54993,0.52909,0.26075,0.4353,0.69496,0.63244,0.6663,0.95202,0.93552,0.95462,0.96939,0.95289,0.91989,0.85649,0.93639,0.90035,0.85562,0.88168,0.78094,0.68541,0.66891,0.53778,0.73404,0.31025,0.5838,0.40056,0.29114,0.34498,0.56122,0.4683,0.55428,0.10182,0.14872,0.1409,0.056665,0.17564,0.12093,0.04277,0.12353,0.023665,0.089666,0.038428,0.045376
0.74533,0.78354,0.70973,0.54559,0.71581,0.66023,0.64633,0.42662,0.61594,0.73144,0.68975,0.71754,0.92162,0.88776,0.92857,0.95636,0.93118,0.8782,0.83652,0.88689,0.85562,0.90035,0.93378,0.80699,0.50738,0.4848,0.31893,0.5647,0.19735,0.3528,0.22948,0.1713,0.15567,0.2729,0.20517,0.29635,0.072297,0.1079,0.094876,0.05406,0.14785,0.10617,0.047112,0.1244,0.019323,0.046244,0.0089014,0.034086
0.67065,0.74446,0.61073,0.40925,0.6168,0.51346,0.50304,0.28941,0.46135,0.65849,0.55167,0.60117,0.94333,0.9277,0.94855,0.97199,0.95028,0.91641,0.85041,0.92597,0.88168,0.93378,0.90035,0.78007,0.59596,0.58815,0.41012,0.65067,0.27638,0.44659,0.32327,0.25467,0.28333,0.37625,0.26335,0.37712,0.12875,0.16435,0.14351,0.10096,0.22514,0.16696,0.07056,0.20083,0.041033,0.11051,0.011507,0.040165
0.55775,0.67499,0.49957,0.2373,0.45354,0.36149,0.33196,0.17477,0.31112,0.53083,0.28159,0.37885,0.83391,0.81481,0.83218,0.85736,0.82957,0.79223,0.75402,0.80873,0.78094,0.80699,0.78007,0.90035,0.60291,0.58554,0.4188,0.6802,0.27985,0.50651,0.33283,0.26596,0.30243,0.41793,0.24077,0.3693,0.10877,0.1383,0.13917,0.10443,0.19475,0.16956,0.06535,0.2043,0.044507,0.12614,0.020191,0.012375
0.69409,0.7271,0.68194,0.60204,0.64546,0.63417,0.57425,0.36496,0.57946,0.46917,0.5508,0.72188,0.62462,0.37277,0.52562,0.65415,0.4657,0.58207,0.63504,0.70886,0.68541,0.50738,0.59596,0.60291,0.90035,0.97547,0.64199,0.81654,0.91728,0.86257,0.87994,0.80004,0.8122,0.79831,0.76704,0.86344,0.025402,0.2399,0.3667,0.15914,0.15393,0.078376,0.1053,0.26683,0.14438,0.38233,0.11746,0.13743
0.64894,0.66544,0.54472,0.45007,0.51693,0.50999,0.42835,0.27464,0.50043,0.32154,0.39101,0.63938,0.55862,0.26162,0.45528,0.64807,0.46743,0.57338,0.60725,0.70017,0.66891,0.4848,0.58815,0.58554,0.97547,0.90035,0.35801,0.74707,0.84347,0.80091,0.82089,0.72796,0.73838,0.71928,0.66196,0.80265,0.35367,0.75141,0.76531,0.67238,0.62201,0.41706,0.52301,0.73231,0.65675,0.77746,0.55341,0.57251
0.71407,0.72623,0.56036,0.48654,0.56904,0.55254,0.49609,0.33109,0.56557,0.37972,0.44572,0.68715,0.51867,0.20951,0.26943,0.47959,0.28246,0.38667,0.43964,0.58901,0.53778,0.31893,0.41012,0.4188,0.64199,0.35801,0.90035,0.99284,0.99978,0.99718,0.99805,0.98328,0.98849,0.98155,0.96331,0.99631,0.052323,0.24512,0.25033,0.14525,0.11398,0.048849,0.080981,0.26856,0.14698,0.35714,0.08706,0.11224
0.75662,0.76444,0.64459,0.58294,0.68281,0.64373,0.59683,0.43791,0.65154,0.50912,0.56209,0.74012,0.73317,0.52041,0.62723,0.72015,0.53257,0.66457,0.69323,0.75575,0.73404,0.5647,0.65067,0.6802,0.81654,0.74707,0.99284,0.90035,0.98241,0.95983,0.97112,0.87647,0.88602,0.87039,0.83999,0.95723,0.08185,0.32762,0.20169,0.13482,0.14611,0.059271,0.093139,0.29375,0.14959,0.35627,0.10964,0.14177
0.67759,0.71233,0.59857,0.42922,0.44485,0.44312,0.39449,0.22775,0.43356,0.30938,0.39796,0.63765,0.40491,0.1548,0.17998,0.33022,0.13656,0.1904,0.21125,0.34064,0.31025,0.19735,0.27638,0.27985,0.91728,0.84347,0.99978,0.98241,0.90035,0.8426,0.85997,0.76965,0.78528,0.7766,0.73578,0.84694,0.015849,0.077508,0.09835,0.024533,0.0036908,0.00021711,0.0062961,0.043639,0.02627,0.094008,0.017586,0.021928
0.58033,0.62983,0.41533,0.31546,0.33891,0.28419,0.23556,0.13135,0.29983,0.18519,0.25988,0.52128,0.64112,0.33717,0.42401,0.59336,0.25901,0.37799,0.43009,0.60986,0.5838,0.3528,0.44659,0.50651,0.86257,0.80091,0.99718,0.95983,0.8426,0.90035,0.92944,0.81568,0.82523,0.81307,0.77399,0.88949,0.16261,0.47612,0.45788,0.21993,0.16782,0.054928,0.096613,0.29722,0.18693,0.47091,0.13569,0.18085
0.65588,0.68888,0.54907,0.39883,0.43096,0.37538,0.30417,0.16348,0.37451,0.25554,0.32848,0.59509,0.49001,0.21298,0.28593,0.44051,0.18432,0.25293,0.22427,0.41446,0.40056,0.22948,0.32327,0.33283,0.87994,0.82089,0.99805,0.97112,0.85997,0.92944,0.90035,0.79136,0.8096,0.7931,0.75749,0.86431,0.076639,0.30591,0.32588,0.13396,0.071429,0.035823,0.036691,0.15306,0.099218,0.31459,0.073165,0.082718
0.66978,0.69757,0.57772,0.41359,0.47178,0.4327,0.34672,0.13309,0.34846,0.24598,0.34238,0.59162,0.40751,0.17217,0.24338,0.39014,0.16001,0.21559,0.21733,0.28854,0.29114,0.1713,0.25467,0.26596,0.80004,0.72796,0.98328,0.87647,0.76965,0.81568,0.79136,0.90035,0.91207,0.88081,0.84781,0.96852,0.12788,0.48828,0.52475,0.24425,0.17651,0.086192,0.085323,0.23469,0.18172,0.48133,0.16609,0.17911
0.72536,0.74186,0.62288,0.49175,0.53951,0.52822,0.43443,0.25814,0.42575,0.2538,0.4023,0.66283,0.52388,0.21211,0.30764,0.5013,0.19909,0.31198,0.35106,0.47872,0.34498,0.15567,0.28333,0.30243,0.8122,0.73838,0.98849,0.88602,0.78528,0.82523,0.8096,0.91207,0.90035,0.87212,0.83825,0.9607,0.10703,0.38927,0.39709,0.19301,0.1574,0.058402,0.069692,0.23035,0.13222,0.3033,0.087929,0.1218
0.72449,0.74794,0.65241,0.52996,0.57686,0.54733,0.47699,0.29548,0.45441,0.22601,0.38754,0.66804,0.62115,0.32675,0.44746,0.62809,0.32067,0.42314,0.51172,0.61767,0.56122,0.2729,0.37625,0.41793,0.79831,0.71928,0.98155,0.87039,0.7766,0.81307,0.7931,0.88081,0.87212,0.90035,0.84868,0.97634,0.23817,0.61854,0.65502,0.44225,0.36062,0.17825,0.21819,0.50825,0.31806,0.61159,0.20256,0.24859
0.75315,0.76096,0.68628,0.58641,0.62028,0.60638,0.5343,0.35193,0.55601,0.34585,0.3502,0.67586,0.54386,0.24946,0.32414,0.49696,0.2564,0.34325,0.40317,0.51954,0.4683,0.20517,0.26335,0.24077,0.76704,0.66196,0.96331,0.83999,0.73578,0.77399,0.75749,0.84781,0.83825,0.84868,0.90035,0.9911,0.21038,0.56383,0.58467,0.37364,0.29462,0.15653,0.20343,0.46309,0.27377,0.55949,0.10269,0.16869
0.67412,0.69844,0.57599,0.47264,0.49436,0.46483,0.3832,0.2208,0.40578,0.21385,0.25119,0.46657,0.61246,0.31719,0.4162,0.59944,0.35454,0.4518,0.50564,0.60812,0.55428,0.29635,0.37712,0.3693,0.86344,0.80265,0.99631,0.95723,0.84694,0.88949,0.86431,0.96852,0.9607,0.97634,0.9911,0.90035,0.12267,0.39275,0.45875,0.26248,0.19822,0.083587,0.12527,0.31633,0.1739,0.39622,0.063613,0.066218
0.5482,0.71494,0.33977,0.60899,0.53343,0.6142,0.68367,0.73057,0.68802,0.74273,0.54646,0.79396,0.016717,0.064481,0.092271,0.11572,0.018454,0.039297,0.1878,0.36235,0.10182,0.072297,0.12875,0.10877,0.025402,0.35367,0.052323,0.08185,0.015849,0.16261,0.076639,0.12788,0.10703,0.23817,0.21038,0.12267,0.90035,0.76183,0.81046,0.86691,0.70712,0.79917,0.81741,0.85128,0.74881,0.85475,0.77139,0.70191
0.57859,0.71146,0.31285,0.58988,0.5152,0.5977,0.67152,0.73491,0.6967,0.7462,0.52649,0.79483,0.022796,0.11832,0.097482,0.15046,0.028007,0.047981,0.22861,0.44833,0.14872,0.1079,0.16435,0.1383,0.2399,0.75141,0.24512,0.32762,0.077508,0.47612,0.30591,0.48828,0.38927,0.61854,0.56383,0.39275,0.76183,0.90035,0.94247,0.98502,0.83478,0.92249,0.9442,0.97286,0.85389,0.9746,0.8756,0.81828
0.55688,0.69062,0.15827,0.37104,0.41272,0.45962,0.56991,0.69149,0.62375,0.70365,0.43183,0.76617,0.049718,0.16088,0.12961,0.14003,0.01498,0.03756,0.21472,0.47525,0.1409,0.094876,0.14351,0.13917,0.3667,0.76531,0.25033,0.20169,0.09835,0.45788,0.32588,0.52475,0.39709,0.65502,0.58467,0.45875,0.81046,0.94247,0.90035,0.96244,0.7957,0.86083,0.88862,0.94073,0.82349,0.94681,0.84173,0.78181
0.35975,0.53604,0.067955,0.2703,0.21646,0.27812,0.37191,0.47438,0.38841,0.54212,0.27551,0.70278,0.032349,0.11485,0.095745,0.10009,0.0054277,0.021059,0.12701,0.29288,0.056665,0.05406,0.10096,0.10443,0.15914,0.67238,0.14525,0.13482,0.024533,0.21993,0.13396,0.24425,0.19301,0.44225,0.37364,0.26248,0.86691,0.98502,0.96244,0.90035,0.73752,0.80439,0.83131,0.86518,0.75054,0.86865,0.77486,0.71059
0.51433,0.67933,0.23383,0.42141,0.30156,0.40838,0.50217,0.62636,0.57078,0.68107,0.38059,0.75923,0.10356,0.26422,0.19388,0.2234,0.034954,0.051455,0.23643,0.51259,0.17564,0.14785,0.22514,0.19475,0.15393,0.62201,0.11398,0.14611,0.0036908,0.16782,0.071429,0.17651,0.1574,0.36062,0.29462,0.19822,0.70712,0.83478,0.7957,0.73752,0.90035,0.96765,0.97981,0.9937,0.91815,0.99457,0.93899,0.87473
0.35541,0.53865,0.11659,0.29201,0.17738,0.24251,0.33804,0.51086,0.42054,0.5317,0.26769,0.69583,0.057534,0.18259,0.16175,0.2069,0.0097699,0.033218,0.19214,0.42488,0.12093,0.10617,0.16696,0.16956,0.078376,0.41706,0.048849,0.059271,0.00021711,0.054928,0.035823,0.086192,0.058402,0.17825,0.15653,0.083587,0.79917,0.92249,0.86083,0.80439,0.96765,0.90035,0.93291,0.96418,0.83565,0.96505,0.85215,0.79657
0.45267,0.62896,0.16522,0.38146,0.28767,0.32501,0.38493,0.50391,0.45093,0.60465,0.31372,0.72883,0.031481,0.11311,0.090534,0.11919,0.0028224,0.010638,0.061876,0.20777,0.04277,0.047112,0.07056,0.06535,0.1053,0.52301,0.080981,0.093139,0.0062961,0.096613,0.036691,0.085323,0.069692,0.21819,0.20343,0.12527,0.81741,0.9442,0.88862,0.83131,0.97981,0.93291,0.90035,0.95115,0.81133,0.94594,0.8287,0.77052
0.4987,0.66109,0.19996,0.44399,0.3198,0.36409,0.41185,0.5673,0.49522,0.6333,0.34759,0.74099,0.084455,0.27117,0.24685,0.29027,0.030612,0.050586,0.21906,0.46396,0.12353,0.1244,0.20083,0.2043,0.26683,0.73231,0.26856,0.29375,0.043639,0.29722,0.15306,0.23469,0.23035,0.50825,0.46309,0.31633,0.85128,0.97286,0.94073,0.86518,0.9937,0.96418,0.95115,0.90035,0.77225,0.91381,0.78875,0.7297
0.38406,0.5812,0.13048,0.34412,0.25727,0.27204,0.36583,0.44138,0.3363,0.49262,0.22167,0.69236,0.028875,0.091403,0.074902,0.075771,0.001954,0.0045593,0.068823,0.18606,0.023665,0.019323,0.041033,0.044507,0.14438,0.65675,0.14698,0.14959,0.02627,0.18693,0.099218,0.18172,0.13222,0.31806,0.27377,0.1739,0.74881,0.85389,0.82349,0.75054,0.91815,0.83565,0.81133,0.77225,0.90035,0.99197,0.93465,0.85302
0.59422,0.71667,0.24164,0.52736,0.40404,0.47004,0.56817,0.67325,0.57512,0.65762,0.40664,0.76357,0.088797,0.22688,0.20864,0.23296,0.014112,0.041902,0.23904,0.45701,0.089666,0.046244,0.11051,0.12614,0.38233,0.77746,0.35714,0.35627,0.094008,0.47091,0.31459,0.48133,0.3033,0.61159,0.55949,0.39622,0.85475,0.9746,0.94681,0.86865,0.99457,0.96505,0.94594,0.91381,0.99197,0.90035,0.78702,0.73925
0.48914,0.65936,0.18954,0.41099,0.29809,0.37017,0.46222,0.59075,0.48567,0.56296,0.23122,0.7132,0.027139,0.062744,0.053191,0.061007,0.0010855,0.008033,0.074034,0.17043,0.038428,0.0089014,0.011507,0.020191,0.11746,0.55341,0.08706,0.10964,0.017586,0.13569,0.073165,0.16609,0.087929,0.20256,0.10269,0.063613,0.77139,0.8756,0.84173,0.77486,0.93899,0.85215,0.8287,0.78875,0.93465,0.78702,0.90035,0.82696
0.48307,0.6472,0.22254,0.3997,0.30677,0.3858,0.43878,0.57165,0.49783,0.58728,0.18867,0.66717,0.029744,0.079244,0.055797,0.067086,0.0071646,0.013244,0.080113,0.19561,0.045376,0.034086,0.040165,0.012375,0.13743,0.57251,0.11224,0.14177,0.021928,0.18085,0.082718,0.17911,0.1218,0.24859,0.16869,0.066218,0.70191,0.81828,0.78181,0.71059,0.87473,0.79657,0.77052,0.7297,0.85302,0.73925,0.82696,0.90035
