0.18436,0.1829,0.18257,0.18744,0.20151,0.22726,0.26517,0.31278,0.36578,0.41958,0.46952,0.51208,0.54615,0.57218,0.59062,0.60141,0.60348,0.59515,0.57512,0.5439,0.50399,0.45962,0.41665,0.3816,0.36023,0.35575,0.36888,0.39765,0.43797,0.48477,0.53186,0.57268,0.60244,0.61894,0.62176,0.61218,0.59297,0.56755,0.53956,0.5123,0.48767,0.46657,0.44976,0.4376,0.42974,0.42477,0.42,0.41205,0.39833,0.37764,0.35041,0.31846,0.28542,0.25612,0.23521,0.22577,0.22832,0.24134,0.26266,0.2895,0.31822,0.34543,0.3692,0.38914,0.40558,0.41911,0.43024,0.43975,0.449,0.45887,0.47046,0.48545,0.50547,0.53124,0.56196,0.59491,0.62471,0.64446,0.64871,0.63518,0.60558,0.56471,0.51854,0.47282,0.4316,0.39664,0.36786,0.34449,0.32754,0.31888,0.31949,0.32948,0.34767,0.37135,0.39654,0.4194,0.43742,0.44932,0.45713,0.4663,0.48357,0.51517,0.5643,0.62958,0.70442,0.77819,0.83845,0.87361,0.87628,0.8453,0.78564,0.70653,0.619,0.53373,0.45889,0.39908,0.35505,0.32322,0.2974,0.27164,0.24099,0.20196,0.15347,0.097485,0.038386,-0.018353,-0.067331,-0.10406,-0.12576,-0.13173,-0.12313,-0.10255,-0.07408,-0.042452,-0.011392,0.016854,0.040554,0.058801,0.071832,0.080458,0.08542,0.087118,0.086226,0.084138,0.082645,0.082899,0.085541,0.090726,0.097339,0.10317,0.10551,0.10191,0.090946,0.072291,0.04697,0.017741,-0.01191,-0.03901,-0.06108,-0.076344,-0.084006
0.2769,0.2789,0.28304,0.28941,0.2977,0.30739,0.31785,0.32827,0.33785,0.34576,0.35161,0.35543,0.35731,0.35775,0.35736,0.35678,0.35665,0.35728,0.35907,0.36211,0.36584,0.36976,0.37313,0.37482,0.3731,0.36581,0.35106,0.32749,0.29505,0.25505,0.20998,0.16324,0.11829,0.077975,0.044059,0.017032,-0.0037468,-0.019864,-0.033158,-0.045324,-0.058076,-0.072681,-0.089797,-0.10949,-0.13144,-0.15499,-0.17918,-0.20299,-0.22541,-0.24558,-0.26293,-0.27745,-0.2895,-0.29958,-0.30815,-0.31541,-0.3214,-0.32594,-0.3289,-0.33034,-0.33051,-0.32975,-0.32828,-0.32612,-0.32302,-0.31853,-0.31208,-0.30313,-0.29138,-0.27685,-0.25995,-0.24153,-0.22267,-0.20447,-0.18781,-0.17334,-0.16138,-0.15169,-0.14363,-0.13636,-0.12912,-0.12141,-0.11319,-0.10493,-0.09767,-0.092719,-0.09131,-0.09431,-0.102,-0.114,-0.12939,-0.14693,-0.16523,-0.18302,-0.19922,-0.21304,-0.22407,-0.23229,-0.23794,-0.24148,-0.24354,-0.24483,-0.24595,-0.24738,-0.24955,-0.25284,-0.25746,-0.26344,-0.27069,-0.27896,-0.28784,-0.29679,-0.30521,-0.31264,-0.3187,-0.32318,-0.32601,-0.32729,-0.32728,-0.32625,-0.32445,-0.3221,-0.31946,-0.31682,-0.31454,-0.31307,-0.31285,-0.31416,-0.31713,-0.32172,-0.32761,-0.3342,-0.3408,-0.34679,-0.35182,-0.35572,-0.35856,-0.36063,-0.36243,-0.36462,-0.36784,-0.37261,-0.37922,-0.38762,-0.39738,-0.40781,-0.41805,-0.42723,-0.43474,-0.44033,-0.44412,-0.44638,-0.44759,-0.44824,-0.44875,-0.4494,-0.45035,-0.45157,-0.45286,-0.45394,-0.45454
0.44682,0.44806,0.45125,0.45747,0.46744,0.48103,0.49682,0.51191,0.52268,0.52552,0.51779,0.49876,0.4699,0.43459,0.3982,0.36657,0.34439,0.33493,0.33987,0.35843,0.38693,0.41921,0.44753,0.46392,0.46208,0.43906,0.39555,0.33539,0.26446,0.18927,0.11588,0.049127,-0.0078248,-0.053592,-0.087123,-0.10751,-0.11488,-0.11048,-0.096399,-0.075734,-0.052903,-0.033092,-0.0211,-0.020328,-0.031948,-0.054576,-0.084538,-0.11635,-0.14449,-0.16477,-0.17487,-0.17429,-0.16408,-0.14684,-0.12593,-0.10442,-0.08456,-0.067141,-0.051636,-0.036421,-0.019172,0.0018989,0.027354,0.056565,0.087566,0.11709,0.1411,0.15644,0.16178,0.15702,0.1428,0.12036,0.091048,0.055859,0.015726,-0.028431,-0.075302,-0.12248,-0.16682,-0.20518,-0.2349,-0.25477,-0.2656,-0.26966,-0.27011,-0.27029,-0.27309,-0.28043,-0.29314,-0.31098,-0.33249,-0.35505,-0.37585,-0.39266,-0.4038,-0.40839,-0.40665,-0.39973,-0.38951,-0.37786,-0.36586,-0.35424,-0.34354,-0.33437,-0.32777,-0.32545,-0.32867,-0.33689,-0.34834,-0.36089,-0.37187,-0.37844,-0.3786,-0.37235,-0.36143,-0.34851,-0.33624,-0.32667,-0.32145,-0.32168,-0.32737,-0.33747,-0.34974,-0.36139,-0.36931,-0.37105,-0.3653,-0.35141,-0.32962,-0.30156,-0.26966,-0.23643,-0.20392,-0.17371,-0.14731,-0.12605,-0.11128,-0.10472,-0.10803,-0.12191,-0.14565,-0.17722,-0.21283,-0.24771,-0.27781,-0.30091,-0.31704,-0.32781,-0.3354,-0.34185,-0.34796,-0.35306,-0.35475,-0.34999,-0.33703,-0.3156,-0.28716,-0.255,-0.22405,-0.19966,-0.18621
0.52822,0.53662,0.55178,0.57072,0.58953,0.60424,0.61187,0.61011,0.59727,0.57274,0.53748,0.49365,0.44396,0.39118,0.33745,0.28364,0.22966,0.17539,0.12104,0.06816,0.019668,-0.021546,-0.053169,-0.074011,-0.084706,-0.08747,-0.084883,-0.079525,-0.073773,-0.069365,-0.0676,-0.069439,-0.075716,-0.087042,-0.10281,-0.12113,-0.13883,-0.1519,-0.157,-0.15235,-0.13816,-0.11726,-0.094757,-0.07605,-0.064831,-0.062468,-0.068261,-0.080258,-0.095854,-0.11221,-0.12678,-0.13758,-0.14333,-0.1433,-0.13701,-0.12448,-0.10609,-0.082245,-0.053802,-0.02221,0.010594,0.042465,0.0709,0.093347,0.10847,0.11671,0.11947,0.11842,0.11538,0.11182,0.10808,0.10344,0.096167,0.084174,0.06576,0.039771,0.0056997,-0.035758,-0.082907,-0.13321,-0.18379,-0.23148,-0.27286,-0.30452,-0.32366,-0.32863,-0.31987,-0.3005,-0.27565,-0.25067,-0.22996,-0.21599,-0.20931,-0.20865,-0.21131,-0.21412,-0.21426,-0.20975,-0.19962,-0.18362,-0.16234,-0.13758,-0.11241,-0.090169,-0.073937,-0.065917,-0.066983,-0.076318,-0.091855,-0.11129,-0.13247,-0.15325,-0.17188,-0.18698,-0.19716,-0.20135,-0.19902,-0.1906,-0.1777,-0.16249,-0.1469,-0.13265,-0.12079,-0.11129,-0.10311,-0.094734,-0.084727,-0.071844,-0.054973,-0.033582,-0.0083298,0.018865,0.045324,0.068276,0.085323,0.09438,0.094015,0.084098,0.065739,0.041189,0.013312,-0.015712,-0.044834,-0.073307,-0.10004,-0.12412,-0.14458,-0.15987,-0.16846,-0.16965,-0.16396,-0.15287,-0.13826,-0.12191,-0.10535,-0.090065,-0.077237,-0.067377,-0.060435,-0.05632,-0.054643
0.20989,0.19213,0.16064,0.12281,0.087286,0.061169,0.049359,0.055003,0.077752,0.11393,0.15844,0.20642,0.2536,0.29602,0.32916,0.34876,0.35334,0.34411,0.32372,0.29512,0.26007,0.21994,0.17642,0.13201,0.089907,0.053417,0.025941,0.010552,0.0086284,0.018606,0.036668,0.058278,0.079051,0.095907,0.10598,0.10689,0.097204,0.076543,0.046383,0.0093831,-0.030995,-0.070129,-0.10254,-0.12307,-0.1284,-0.11758,-0.091534,-0.053228,-0.0075339,0.039913,0.08309,0.11638,0.1364,0.14353,0.14114,0.1345,0.12974,0.13224,0.14642,0.17395,0.21261,0.25732,0.30072,0.33512,0.35419,0.35442,0.33658,0.30518,0.26652,0.22692,0.19058,0.15861,0.12959,0.10173,0.075107,0.051091,0.031968,0.020616,0.020552,0.034559,0.063262,0.10458,0.15362,0.20473,0.25411,0.30086,0.347,0.39702,0.45658,0.52926,0.61316,0.70166,0.78527,0.85323,0.89664,0.91109,0.89578,0.85246,0.78528,0.69939,0.60055,0.49462,0.3874,0.28468,0.1915,0.1127,0.053319,0.016684,0.004225,0.015109,0.04458,0.085107,0.12883,0.16883,0.19981,0.21994,0.23172,0.24021,0.25108,0.269,0.29557,0.32886,0.36374,0.39425,0.41431,0.41881,0.40676,0.38113,0.34825,0.31673,0.29375,0.28285,0.28327,0.29004,0.29549,0.29182,0.27451,0.24324,0.20205,0.15812,0.11929,0.092142,0.080218,0.084187,0.10124,0.1247,0.14637,0.1584,0.1557,0.13745,0.10667,0.069051,0.032092,0.0030349,-0.01365,-0.016272,-0.0055941,0.014726,0.038947,0.060442,0.072951
-0.18481,-0.18237,-0.17851,-0.17498,-0.17296,-0.1715,-0.16827,-0.16169,-0.15198,-0.14138,-0.1336,-0.1321,-0.13891,-0.15309,-0.17056,-0.18645,-0.19722,-0.2015,-0.19985,-0.19358,-0.18393,-0.17101,-0.15364,-0.13116,-0.10445,-0.075579,-0.047997,-0.025301,-0.0084968,0.0031024,0.010581,0.015472,0.019251,0.022987,0.027641,0.034079,0.043082,0.054862,0.068516,0.082316,0.093562,0.098809,0.096161,0.085393,0.067524,0.045497,0.022635,0.00079212,-0.019327,-0.038038,-0.056427,-0.075748,-0.095471,-0.11245,-0.12171,-0.11848,-0.1005,-0.069194,-0.029179,0.01324,0.051827,0.081486,0.099478,0.10536,0.099097,0.081184,0.053,0.016847,-0.024671,-0.069549,-0.11567,-0.16067,-0.20295,-0.2419,-0.27716,-0.30846,-0.3365,-0.36243,-0.38641,-0.40761,-0.42424,-0.43402,-0.43465,-0.42356,-0.40041,-0.3681,-0.33114,-0.29394,-0.26057,-0.2345,-0.21726,-0.20757,-0.20242,-0.19815,-0.19182,-0.18158,-0.16699,-0.14922,-0.13048,-0.11325,-0.09923,-0.08894,-0.081896,-0.076101,-0.068939,-0.058894,-0.045683,-0.029415,-0.011356,0.0054638,0.017627,0.022822,0.019539,0.0074328,-0.010561,-0.029104,-0.04164,-0.040883,-0.02023,0.023715,0.088959,0.16837,0.25077,0.32266,0.37111,0.38747,0.37088,0.32846,0.27249,0.21625,0.16936,0.1351,0.10948,0.082506,0.044098,-0.010957,-0.081211,-0.15857,-0.22992,-0.28167,-0.30427,-0.29318,-0.24861,-0.17531,-0.083285,0.012937,0.098216,0.16059,0.19332,0.19678,0.17763,0.14623,0.11352,0.087239,0.069884,0.059911,0.054164,0.050034,0.047022,0.045366,0.04478
1.176,1.1759,1.1737,1.1672,1.1546,1.1346,1.1075,1.0756,1.0432,1.0149,0.99416,0.98176,0.97659,0.97536,0.97347,0.9672,0.95537,0.9393,0.92115,0.9043,0.89352,0.8934,0.90637,0.93228,0.96859,1.0108,1.0537,1.0927,1.1254,1.1507,1.1682,1.1783,1.1817,1.1785,1.1681,1.1504,1.1257,1.0953,1.0599,1.0205,0.9785,0.93539,0.89243,0.85044,0.80902,0.76634,0.71972,0.66672,0.60603,0.53726,0.46065,0.37736,0.28986,0.20201,0.11885,0.046784,-0.0071101,-0.037664,-0.044185,-0.030998,-0.0067814,0.017483,0.030882,0.025489,-0.0022082,-0.050665,-0.11404,-0.184,-0.25164,-0.30896,-0.34988,-0.3713,-0.37314,-0.35796,-0.33007,-0.29486,-0.25751,-0.2212,-0.18663,-0.15294,-0.11888,-0.083616,-0.047875,-0.01359,0.017072,0.042829,0.06388,0.081266,0.096192,0.10945,0.1208,0.1292,0.13414,0.13578,0.13487,0.13233,0.12848,0.12283,0.11443,0.10255,0.087335,0.070412,0.054454,0.042598,0.037709,0.041429,0.053341,0.07105,0.090569,0.10754,0.1179,0.11821,0.10658,0.083945,0.053418,0.019054,-0.015031,-0.045523,-0.071274,-0.093205,-0.11337,-0.13392,-0.15613,-0.17994,-0.20424,-0.22731,-0.24725,-0.26196,-0.26921,-0.26733,-0.2556,-0.23389,-0.20269,-0.16282,-0.11541,-0.061914,-0.0040442,0.055924,0.1142,0.16538,0.20348,0.22314,0.22122,0.19766,0.15582,0.10211,0.045032,-0.0067476,-0.045436,-0.065893,-0.066891,-0.050494,-0.020454,0.019017,0.06352,0.10839,0.14965,0.18474,0.21208,0.23083,0.24042
0.4594,0.45551,0.44805,0.43693,0.4215,0.4012,0.37626,0.3478,0.31776,0.28832,0.26104,0.2364,0.21355,0.19011,0.16381,0.13351,0.099199,0.062003,0.02405,-0.011898,-0.043425,-0.069158,-0.088675,-0.10261,-0.11249,-0.12019,-0.1272,-0.13409,-0.1403,-0.14446,-0.14487,-0.13998,-0.12884,-0.11156,-0.089565,-0.065137,-0.04081,-0.01875,0.000159,0.016487,0.031857,0.0486,0.068507,0.091836,0.11654,0.13816,0.15054,0.14753,0.12539,0.084662,0.030287,-0.029899,-0.087102,-0.13391,-0.16606,-0.18252,-0.18477,-0.17588,-0.15869,-0.13509,-0.10673,-0.074772,-0.040582,-0.0060498,0.026449,0.054423,0.075636,0.088567,0.092623,0.088337,0.077072,0.060178,0.038823,0.014115,-0.012636,-0.039414,-0.063203,-0.081035,-0.09118,-0.093662,-0.090089,-0.083297,-0.076738,-0.073757,-0.077053,-0.088127,-0.10698,-0.13224,-0.16177,-0.19295,-0.22251,-0.24714,-0.26436,-0.27287,-0.27239,-0.26372,-0.24819,-0.22726,-0.20272,-0.17633,-0.14905,-0.12105,-0.092152,-0.061858,-0.029384,0.0059452,0.044298,0.085077,0.12653,0.166,0.20078,0.22888,0.24909,0.26092,0.26451,0.26016,0.24842,0.23014,0.20574,0.1752,0.13828,0.0951,0.046521,-0.0056882,-0.058814,-0.10947,-0.15423,-0.19004,-0.21548,-0.23125,-0.24011,-0.24591,-0.25242,-0.26241,-0.2771,-0.29631,-0.31857,-0.34157,-0.3633,-0.38202,-0.39652,-0.40642,-0.41169,-0.41241,-0.40857,-0.40049,-0.38897,-0.37459,-0.35791,-0.33947,-0.32002,-0.30073,-0.28285,-0.26717,-0.25367,-0.24181,-0.23081,-0.22015,-0.2103,-0.20263,-0.19845
-0.055548,-0.059834,-0.06897,-0.083837,-0.10434,-0.12792,-0.15001,-0.16521,-0.16923,-0.15983,-0.13746,-0.1044,-0.063741,-0.017959,0.031522,0.083315,0.1357,0.18631,0.23171,0.26747,0.28902,0.29342,0.27999,0.24975,0.20446,0.14677,0.080928,0.012265,-0.053423,-0.10952,-0.14992,-0.17036,-0.16928,-0.14736,-0.10642,-0.04939,0.019559,0.095594,0.17354,0.24809,0.31349,0.36423,0.39535,0.40371,0.38805,0.34839,0.28674,0.20735,0.11607,0.019809,-0.074108,-0.159,-0.23037,-0.28655,-0.32775,-0.35541,-0.37204,-0.38068,-0.38398,-0.38379,-0.38111,-0.37518,-0.36487,-0.34998,-0.33099,-0.30819,-0.28139,-0.25036,-0.21434,-0.17268,-0.12578,-0.074977,-0.02357,0.023064,0.05924,0.080311,0.083665,0.069365,0.040565,0.0026951,-0.038593,-0.077735,-0.10974,-0.13162,-0.14339,-0.14735,-0.14662,-0.14484,-0.1446,-0.14645,-0.14956,-0.15086,-0.14533,-0.12772,-0.094347,-0.044203,0.021401,0.098569,0.18137,0.26382,0.34101,0.40983,0.46845,0.5155,0.54979,0.57052,0.57808,0.57361,0.55923,0.5387,0.51556,0.49143,0.46675,0.44082,0.4123,0.38016,0.34501,0.30911,0.27642,0.25186,0.2397,0.24271,0.26103,0.29111,0.32614,0.3577,0.37813,0.3816,0.36426,0.3255,0.26804,0.19662,0.1175,0.037063,-0.03911,-0.10611,-0.15978,-0.1979,-0.22066,-0.22999,-0.23,-0.22655,-0.22562,-0.23205,-0.24832,-0.27364,-0.30313,-0.32873,-0.34218,-0.33756,-0.31239,-0.26829,-0.2107,-0.14792,-0.089291,-0.042991,-0.013816,-0.0013417,-0.0010076,-0.0062091,-0.010645
0.17718,0.18751,0.20577,0.22778,0.24835,0.2618,0.26349,0.25204,0.2302,0.20348,0.17833,0.16026,0.1523,0.15443,0.16339,0.17378,0.17978,0.17612,0.15884,0.12716,0.083348,0.031388,-0.024729,-0.082338,-0.14028,-0.19865,-0.25777,-0.31692,-0.374,-0.42619,-0.47117,-0.50762,-0.53474,-0.55247,-0.56082,-0.56018,-0.55197,-0.53867,-0.52365,-0.51035,-0.50153,-0.49862,-0.50161,-0.50896,-0.51789,-0.52557,-0.53009,-0.53077,-0.52863,-0.52568,-0.52393,-0.52504,-0.52921,-0.53494,-0.53911,-0.53733,-0.52549,-0.50045,-0.46022,-0.40449,-0.33487,-0.25489,-0.16987,-0.085418,-0.0059767,0.064894,0.1248,0.17314,0.21046,0.23747,0.25382,0.25801,0.24783,0.22127,0.17742,0.11725,0.043681,-0.038828,-0.12465,-0.20758,-0.28202,-0.34409,-0.39181,-0.42496,-0.44471,-0.45342,-0.45392,-0.44861,-0.43908,-0.42606,-0.4108,-0.3956,-0.38375,-0.37777,-0.37882,-0.38717,-0.40222,-0.42275,-0.44781,-0.47699,-0.51017,-0.54729,-0.5878,-0.63029,-0.67238,-0.71122,-0.74466,-0.77144,-0.79123,-0.80492,-0.81441,-0.82163,-0.8286,-0.83642,-0.84439,-0.851,-0.85516,-0.85632,-0.85416,-0.84841,-0.83832,-0.82264,-0.8001,-0.77012,-0.73296,-0.6896,-0.64252,-0.59571,-0.55399,-0.52241,-0.50519,-0.50431,-0.51922,-0.54677,-0.58103,-0.61469,-0.64122,-0.65655,-0.65963,-0.65216,-0.63733,-0.61901,-0.60125,-0.58802,-0.58291,-0.58837,-0.60516,-0.6322,-0.66646,-0.70326,-0.73711,-0.76229,-0.77478,-0.77305,-0.75775,-0.7319,-0.69998,-0.66706,-0.63788,-0.61613,-0.60453
0.64632,0.65703,0.67527,0.69518,0.71073,0.71677,0.70874,0.68379,0.64252,0.58886,0.52864,0.4677,0.41091,0.36179,0.32257,0.29372,0.27446,0.26224,0.25358,0.24584,0.23721,0.22629,0.2122,0.19456,0.17446,0.15498,0.14052,0.13516,0.14182,0.16206,0.19626,0.24356,0.30148,0.36654,0.43541,0.50337,0.56352,0.60792,0.6296,0.62469,0.59371,0.54107,0.47389,0.4002,0.32713,0.25923,0.19741,0.13937,0.080688,0.016658,-0.056262,-0.13892,-0.22885,-0.32086,-0.4081,-0.48339,-0.54112,-0.57864,-0.59583,-0.59406,-0.57621,-0.54659,-0.5101,-0.47173,-0.43609,-0.4062,-0.38353,-0.36885,-0.36287,-0.36588,-0.37731,-0.39547,-0.41744,-0.43966,-0.45862,-0.47142,-0.47528,-0.4683,-0.45039,-0.42261,-0.38717,-0.34683,-0.30349,-0.25789,-0.21049,-0.16083,-0.10775,-0.050899,0.0075546,0.062926,0.10942,0.14176,0.1567,0.15371,0.13431,0.10079,0.055991,0.0031585,-0.05484,-0.11512,-0.1745,-0.22993,-0.27846,-0.31615,-0.3397,-0.34716,-0.33804,-0.31392,-0.27869,-0.23804,-0.19797,-0.16362,-0.13846,-0.1231,-0.11559,-0.11266,-0.11126,-0.10948,-0.10729,-0.10601,-0.10748,-0.11382,-0.12784,-0.1512,-0.18377,-0.22385,-0.26777,-0.31033,-0.3468,-0.37431,-0.39207,-0.40125,-0.40509,-0.40765,-0.41196,-0.41914,-0.42889,-0.43968,-0.44889,-0.45345,-0.45037,-0.43774,-0.41596,-0.38799,-0.35887,-0.33477,-0.32128,-0.32138,-0.33461,-0.35754,-0.38449,-0.40873,-0.42471,-0.42941,-0.42222,-0.40477,-0.38083,-0.35538,-0.33275,-0.31619,-0.30762
